Rk,name,code,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV_G,PP_G,SH_G,GW_G,EV_A,PP_A,SH_A,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,W,L,OL,TM_PTS,DIV,PLAYOFF,ppg%,ppa%,pkg%,pka%,Color
661,Blake Pietila,pietibl01,25,NJD,LW,19,0,1,1,-7,6,-0.5,0,0,0,0,1,0,0,22,0,252,13:16:00,8,36,36,46,43.9,31,41,10,72,MET,n,NaN,0,NaN,0,#000000
662,Alex Pietrangelo,pietral01,29,STL,D,71,13,28,41,2,22,7.3,10,3,0,2,15,12,1,168,7.7,1709,NA,139,62,0,1,0,45,28,9,99,CEN,y,0.230769231,0.428571429,0,0.035714286,#002F87
663,Lawrence Pilut,pilutla01,23,BUF,D,33,1,5,6,-8,20,0.9,1,0,0,0,5,0,0,37,2.7,575,17:25:00,33,20,0,0,NA,33,39,10,76,ATL,n,0,0,0,0,#002654
664,Neal Pionk,pionkne01,23,NYR,D,73,6,20,26,-16,35,3.4,4,2,0,1,8,11,1,132,4.5,1545,21:10:00,98,138,0,1,0,32,36,14,78,MET,n,0.333333333,0.55,0,0.05,#0038A8
665,Brandon Pirri,pirribr01,27,VEG,C,31,12,6,18,7,6,2.6,9,3,0,3,5,1,0,82,14.6,448,14:27:00,13,29,15,19,44.1,43,32,7,93,PAC,y,0.25,0.166666667,0,0,#B4975A
666,Rem Pitlick,pitlire01,21,NSH,C,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA,10,9:43:00,0,0,0,0,NA,47,29,6,100,CEN,y,NaN,NaN,NaN,NaN,#FFB81C
667,Tyler Pitlick,pitlity01,27,DAL,C,47,8,4,12,-2,6,1.1,7,1,0,1,4,0,0,75,10.7,629,13:23:00,27,93,5,7,41.7,43,32,7,93,CEN,y,0.125,0,0,0,#006847
668,Tomas Plekanec,plekato01,36,MTL,C,3,1,0,1,0,0,0.1,1,0,0,0,0,0,0,8,12.5,33,10:53:00,1,1,19,19,50,44,30,8,96,ATL,n,0,NaN,0,NaN,#AF1E2D
669,Ryan Poehling,poehlry01,20,MTL,C,1,3,0,3,3,0,0.7,3,0,0,0,0,0,0,3,100,11,11:22:00,0,1,4,3,57.1,44,30,8,96,ATL,n,0,NaN,0,NaN,#AF1E2D
670,Brayden Point,pointbr01,22,TBL,C,79,41,51,92,27,28,11.4,21,20,0,7,36,15,0,191,21.5,1495,18:55:00,43,31,435,421,50.8,62,16,4,128,ATL,y,0.487804878,0.294117647,0,0,#002868
671,Roman Polak,polakro01,32,DAL,D,77,1,8,9,6,69,3.8,1,0,0,0,8,0,0,77,1.3,1476,19:10:00,152,191,0,0,NA,43,32,7,93,CEN,y,0,0,0,0,#006847
672,Jason Pominville,pominja01,36,BUF,RW,73,16,15,31,-4,4,3.2,15,1,0,3,14,1,0,134,11.9,910,12:28:00,20,18,18,17,51.4,33,39,10,76,ATL,n,0.0625,0.066666667,0,0,#002654
673,Derrick Pouliot,poulide01,25,VAN,D,62,3,9,12,-1,30,2.7,2,1,0,1,9,0,0,58,5.2,1064,17:10:00,71,76,0,0,NA,35,36,11,81,PAC,n,0.333333333,0,0,0,#00843D
674,Nate Prosser,prossna01,32,MIN,D,15,0,0,0,1,2,0.3,0,0,0,0,0,0,0,10,0,153,10:13:00,13,17,0,0,NA,37,36,9,83,CEN,n,NaN,NaN,NaN,NaN,#154734
675,Dalton Prout,proutda01,28,CGY,D,20,1,1,2,1,8,0.5,1,0,0,0,1,0,0,14,7.1,262,13:07:00,20,36,0,0,NA,50,25,7,107,PAC,y,0,0,0,0,#C8102E
676,Ivan Provorov,provoiv01,22,PHI,D,82,7,19,26,-16,32,3.7,7,0,0,1,17,2,0,145,4.8,2059,NA,149,123,0,1,0,37,37,8,82,MET,n,0,0.105263158,0,0,#F74902
677,Matt Puempel,puempma01,26,DET,LW,8,1,0,1,-2,2,0,0,1,0,0,0,0,0,10,10,83,10:24:00,5,4,0,2,0,32,40,10,74,ATL,n,1,NaN,0,NaN,#CE1126
678,Jesse Puljujarvi,puljuje01,20,EDM,RW,46,4,5,9,-14,16,-0.1,4,0,0,0,4,1,0,53,7.5,550,11:57:00,26,46,2,2,50,35,38,9,79,PAC,n,0,0.2,0,0,#041E42
679,Ryan Pulock,pulocry01,24,NYI,D,82,9,28,37,21,22,8.3,6,3,0,3,22,6,0,180,5,1834,22:22:00,148,143,0,0,NA,48,27,7,103,MET,y,0.333333333,0.214285714,0,0,#00539B
680,Tom Pyatt,pyattto01,31,OTT,C,37,0,2,2,-16,2,-1.1,0,0,0,0,2,0,0,29,0,433,11:43:00,46,15,56,92,37.8,29,47,6,64,ATL,n,NaN,0,NaN,0,#C2912C
681,Mark Pysyk,pysykma01,27,FLA,D,70,1,10,11,-1,26,2.3,1,0,0,0,9,0,1,64,1.6,1279,18:16:00,89,133,0,0,NA,36,32,14,86,ATL,n,0,0,0,0.1,#B9975B
682,John Quenneville,quennjo02,22,NJD,C,19,1,0,1,-1,4,-0.1,1,0,0,1,0,0,0,16,6.3,215,11:19:00,7,21,4,7,36.4,31,41,10,72,MET,n,0,NaN,0,NaN,#000000
683,Alan Quine,quineal01,25,CGY,C,13,3,2,5,0,6,0.6,2,1,0,0,2,0,0,11,27.3,123,9:30:00,2,14,13,20,39.4,50,25,7,107,PAC,y,0.333333333,0,0,0,#C8102E
684,Lukas Radil,radillu01,28,SJS,C,36,7,4,11,7,6,1.3,7,0,0,2,4,0,0,40,17.5,385,10:41:00,9,29,6,3,66.7,46,27,9,101,PAC,y,0,0,0,0,#006D75
685,Alexander Radulov,radulal01,32,DAL,RW,70,29,43,72,22,54,9.1,22,7,0,7,27,16,0,209,13.9,1385,19:47:00,83,60,6,10,37.5,43,32,7,93,CEN,y,0.24137931,0.372093023,0,0,#006847
686,Brogan Rafferty,raffebr01,23,VAN,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,3,0,27,13:21:00,2,0,0,0,NA,35,36,11,81,PAC,n,NaN,NaN,NaN,NaN,#00843D
687,Michael Raffl,rafflmi01,30,PHI,LW,67,6,12,18,-1,32,1,5,0,1,1,12,0,0,65,9.2,765,11:25:00,29,96,14,20,41.2,37,37,8,82,MET,n,0,0,0.166666667,0,#F74902
688,Rickard Rakell,rakelri01,25,ANA,RW,69,18,25,43,-13,27,3.9,12,6,0,2,18,7,0,194,9.3,1275,18:29:00,38,82,17,31,35.4,35,37,10,80,PAC,n,0.333333333,0.28,0,0,#F47A38
689,Mikko Rantanen,rantami01,22,COL,RW,74,31,56,87,13,54,9.8,15,16,0,4,39,17,0,193,16.1,1542,20:51:00,41,59,17,29,37,38,30,14,90,CEN,y,0.516129032,0.303571429,0,0,#6F263D
690,Victor Rask,raskvi01,25,CAR,C,26,1,5,6,-3,4,0.1,1,0,0,0,3,2,0,25,4,313,12:02:00,8,25,111,135,45.1,46,29,7,99,MET,y,0,0.4,0,0,#CC0000
690,Victor Rask,raskvi01,25,MIN,C,23,2,1,3,-1,4,0.1,2,0,0,0,1,0,0,30,6.7,280,12:11:00,4,15,93,91,50.5,37,36,9,83,CEN,n,0,0,0,0,#154734
691,Michael Rasmussen,rasmumi01,19,DET,C,62,8,10,18,-8,29,1,4,4,0,0,10,0,0,74,10.8,749,12:05:00,28,84,23,41,35.9,32,40,10,74,ATL,n,0.5,0,0,0,#CE1126
692,Ty Rattie,rattity01,25,EDM,RW,50,4,7,11,-2,4,0.5,4,0,0,1,6,1,0,84,4.8,567,11:21:00,7,57,1,2,33.3,35,38,9,79,PAC,n,0,0.142857143,0,0,#041E42
693,Kyle Rau,rauky01,26,MIN,C,6,0,1,1,0,0,0,0,0,0,0,1,0,0,6,0,42,7:01:00,2,11,3,1,75,37,36,9,83,CEN,n,NaN,0,NaN,0,#154734
694,Matt Read,readma01,32,MIN,RW,12,1,0,1,-2,2,-0.1,1,0,0,0,0,0,0,13,7.7,141,11:45:00,8,11,2,4,33.3,37,36,9,83,CEN,n,0,NaN,0,NaN,#154734
695,Ryan Reaves,reavery01,32,VEG,RW,80,9,11,20,1,74,1.6,6,3,0,2,11,0,0,95,9.5,870,10:52:00,24,305,40,54,42.6,43,32,7,93,PAC,y,0.333333333,0,0,0,#B4975A
696,Mike Reilly,reillmi01,25,MTL,D,57,3,8,11,0,16,2.1,2,1,0,1,8,0,0,101,3,1065,18:41:00,53,48,0,0,NA,44,30,8,96,ATL,n,0.333333333,0,0,0,#AF1E2D
697,Sam Reinhart,reinhsa01,23,BUF,C,82,22,43,65,-10,16,6,20,2,0,1,30,13,0,180,12.2,1555,18:57:00,47,38,31,56,35.6,33,39,10,76,ATL,n,0.090909091,0.302325581,0,0,#002654
698,Sheldon Rempal,rempash01,23,LAK,RW,7,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,3,0,61,8:44:00,1,0,0,0,NA,31,42,9,71,PAC,n,NaN,NaN,NaN,NaN,#111111
699,Anthony Richard,richaan01,22,NSH,C,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,NA,7,7:22:00,1,0,0,0,NA,47,29,6,100,CEN,y,NaN,NaN,NaN,NaN,#FFB81C
700,Brad Richardson,richabr02,33,ARI,C,66,19,8,27,6,22,3.7,16,0,3,3,5,0,3,128,14.8,1054,15:58:00,55,63,577,474,54.9,39,35,8,86,PAC,n,0,0,0.157894737,0.375,#8C2633
701,Tobias Rieder,riedeto01,26,EDM,C,67,0,11,11,-8,8,-0.6,0,0,0,0,9,2,0,92,0,847,12:39:00,44,69,5,20,20,35,38,9,79,PAC,n,NaN,0.181818182,NaN,0,#041E42
702,Morgan Rielly,riellmo01,24,TOR,D,82,20,52,72,24,14,11.7,17,3,0,5,34,18,0,223,9,1896,23:07:00,114,61,0,1,0,46,28,8,100,ATL,y,0.15,0.346153846,0,0,#00205B
703,Juuso Riikola,riikoju01,25,PIT,D,37,2,3,5,3,10,1.2,0,2,0,1,3,0,0,43,4.7,617,16:41:00,38,86,0,0,NA,44,26,12,100,MET,y,1,0,0,0,#FCB514
704,Zac Rinaldo,rinalza01,28,NSH,C,23,1,2,3,1,20,0.2,1,0,0,1,2,0,0,11,9.1,164,7:07:00,8,47,1,4,20,47,29,6,100,CEN,y,0,0,0,0,#FFB81C
705,Rasmus Ristolainen,ristora01,24,BUF,D,78,5,38,43,-41,38,4.3,4,1,0,2,22,16,0,182,2.7,1922,NA,121,235,0,0,NA,33,39,10,76,ATL,n,0.2,0.421052632,0,0,#002654
706,Brett Ritchie,ritchbr01,25,DAL,RW,53,4,2,6,-7,57,0.1,3,1,0,2,2,0,0,57,7,509,9:36:00,13,126,2,7,22.2,43,32,7,93,CEN,y,0.25,0,0,0,#006847
707,Nick Ritchie,ritchni01,23,ANA,LW,60,9,22,31,6,82,3,7,2,0,2,15,7,0,96,9.4,900,15:00:00,31,123,4,8,33.3,35,37,10,80,PAC,n,0.222222222,0.318181818,0,0,#F47A38
708,Eric Robinson,robiner01,23,CBJ,LW,13,0,0,0,-4,0,-0.4,0,0,0,0,0,0,0,18,0,154,11:50:00,1,24,0,0,NA,47,31,4,98,MET,y,NaN,NaN,NaN,NaN,#002654
709,Jack Rodewald,rodewja01,24,OTT,RW,6,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,2,0,42,7:04:00,3,8,0,0,NA,29,47,6,64,ATL,n,NaN,NaN,NaN,NaN,#C2912C
710,Evan Rodrigues,rodriev01,25,BUF,C,74,9,20,29,-7,25,1.8,7,2,0,1,15,2,3,168,5.4,1171,15:49:00,33,33,304,351,46.4,33,39,10,76,ATL,n,0.222222222,0.1,0,0.15,#002654
711,Kevin Rooney,rooneke01,25,NJD,C,41,6,4,10,-4,15,0.8,5,0,1,1,4,0,0,39,15.4,517,12:37:00,22,77,187,192,49.3,31,41,10,72,MET,n,0,0,0.166666667,0,#000000
712,Calle Rosen,rosenca01,24,TOR,D,4,1,0,1,-3,0,0,1,0,0,0,0,0,0,5,20,67,16:42:00,2,1,0,0,NA,46,28,8,100,ATL,y,0,NaN,0,NaN,#00205B
713,Jack Roslovic,rosloja01,22,WPG,C,77,9,15,24,-2,4,1.9,4,5,0,0,13,2,0,74,12.2,750,9:45:00,21,32,91,118,43.5,47,30,5,99,CEN,y,0.555555556,0.133333333,0,0,#004C97
714,Antoine Roussel,roussan01,29,VAN,LW,65,9,22,31,5,118,2.9,9,0,0,1,22,0,0,84,10.7,894,13:46:00,50,87,17,17,50,35,36,11,81,PAC,n,0,0,0,0,#00843D
715,Carter Rowney,rowneca01,29,ANA,RW,62,7,13,20,0,12,1.6,6,0,1,0,13,0,0,53,13.2,778,12:33:00,35,178,171,176,49.3,35,37,10,80,PAC,n,0,0,0.142857143,0,#F47A38
716,Kevin Roy,royke01,25,ANA,C,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0,39,13:03:00,2,0,0,0,NA,35,37,10,80,PAC,n,NaN,NaN,NaN,NaN,#F47A38
717,Matt Roy,royma04,23,LAK,D,25,2,4,6,-1,8,1.3,2,0,0,1,4,0,0,34,5.9,428,17:08:00,47,38,0,0,NA,31,42,9,71,PAC,n,0,0,0,0,#111111
718,Nicolas Roy,royni01,21,CAR,C,6,0,0,0,0,2,-0.1,0,0,0,0,0,0,0,1,0,42,6:57:00,1,7,21,18,53.8,46,29,7,99,MET,y,NaN,NaN,NaN,NaN,#CC0000
719,Chad Ruhwedel,ruhwech01,28,PIT,D,18,1,1,2,-9,4,-0.3,1,0,0,1,1,0,0,22,4.5,293,16:17:00,16,40,0,0,NA,44,26,12,100,MET,y,0,0,0,0,#FCB514
720,Kris Russell,russekr01,31,EDM,D,72,3,13,16,5,27,3.7,3,0,0,0,12,0,1,63,4.8,1471,20:26:00,185,93,0,0,NA,35,38,9,79,PAC,n,0,0,0,0.076923077,#041E42
721,Patrick Russell,russepa01,26,EDM,RW,6,0,0,0,0,2,-0.1,0,0,0,0,0,0,0,6,0,53,8:47:00,2,9,0,0,NA,35,38,9,79,PAC,n,NaN,NaN,NaN,NaN,#041E42
722,Bryan Rust,rustbr01,26,PIT,RW,72,18,17,35,10,24,3.7,16,0,2,4,15,0,2,141,12.8,1145,15:54:00,59,119,8,16,33.3,44,26,12,100,MET,y,0,0,0.111111111,0.117647059,#FCB514
723,Jan Rutta,ruttaja02,28,CHI,D,23,2,4,6,0,12,0.9,2,0,0,0,4,0,0,22,9.1,375,16:18:00,21,18,0,0,NA,36,34,12,84,CEN,n,0,0,0,0,#CF0A2C
723,Jan Rutta,ruttaja02,28,TBL,D,14,0,2,2,4,4,0.6,0,0,0,0,2,0,0,20,0,202,14:26:00,9,6,0,0,NA,62,16,4,128,ATL,y,NaN,0,NaN,0,#002868
724,Bobby Ryan,ryanbo01,31,OTT,LW,78,15,27,42,-29,35,2.5,8,7,0,1,18,9,0,160,9.4,1223,15:41:00,49,77,8,18,30.8,29,47,6,64,ATL,n,0.466666667,0.333333333,0,0,#C2912C
725,Derek Ryan,ryande01,32,CGY,C,81,13,25,38,21,24,3.7,11,2,0,1,16,5,4,103,12.6,1118,13:48:00,19,19,440,316,58.2,50,25,7,107,PAC,y,0.153846154,0.2,0,0.16,#C8102E
726,Joakim Ryan,ryanjo02,25,SJS,D,44,0,7,7,-1,15,0.9,0,0,0,0,7,0,0,35,0,562,12:46:00,39,43,0,0,NA,46,27,9,101,PAC,y,NaN,0,NaN,0,#006D75
727,Kerby Rychel,rycheke01,24,CGY,LW,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0,18,9:11:00,1,3,0,1,0,50,25,7,107,PAC,y,NaN,NaN,NaN,NaN,#C8102E
728,Brandon Saad,saadbr01,26,CHI,LW,80,23,24,47,-9,12,3.9,15,5,3,3,23,1,0,195,11.8,1415,17:41:00,25,52,24,38,38.7,36,34,12,84,CEN,n,0.217391304,0.041666667,0.130434783,0,#CF0A2C
729,Miikka Salomaki,salommi01,25,NSH,RW,37,3,4,7,5,8,0.6,3,0,0,0,4,0,0,51,5.9,387,10:27:00,20,72,2,5,28.6,47,29,6,100,CEN,y,0,0,0,0,#FFB81C
730,Zach Sanford,sanfoza01,24,STL,LW,60,8,12,20,8,21,2,8,0,0,2,11,1,0,77,10.4,755,12:35:00,37,48,8,5,61.5,45,28,9,99,CEN,y,0,0.083333333,0,0,#002F87
731,Travis Sanheim,sanhetr01,22,PHI,D,82,9,26,35,-4,22,5.3,7,2,0,2,23,3,0,121,7.4,1604,19:34:00,133,45,0,0,NA,37,37,8,82,MET,n,0.222222222,0.115384615,0,0,#F74902
732,Steven Santini,santist01,23,NJD,D,39,1,3,4,-6,16,0.9,1,0,0,0,3,0,0,41,2.4,650,16:39:00,43,80,0,0,NA,31,41,10,72,MET,n,0,0,0,0,#000000
733,Ashton Sautner,sautnas01,24,VAN,D,17,0,1,1,-2,2,0.2,0,0,0,0,1,0,0,21,0,247,14:33:00,17,25,0,0,NA,35,36,11,81,PAC,n,NaN,0,NaN,0,#00843D
734,David Savard,savarda01,28,CBJ,D,82,8,16,24,19,36,6.2,8,0,0,1,16,0,0,124,6.5,1619,19:45:00,123,122,0,0,NA,47,31,4,98,MET,y,0,0,0,0,#002654
735,Luca Sbisa,sbisalu01,29,NYI,D,9,0,1,1,0,4,0.3,0,0,0,0,1,0,0,5,0,139,15:28:00,7,17,0,0,NA,48,27,7,103,MET,y,NaN,0,NaN,0,#00539B
736,Marco Scandella,scandma01,28,BUF,D,63,6,7,13,-13,26,2.4,6,0,0,1,6,0,1,83,7.2,1109,17:37:00,75,53,0,0,NA,33,39,10,76,ATL,n,0,0,0,0.142857143,#002654
737,Colton Sceviour,scevico01,29,FLA,C,59,5,10,15,-2,15,0.8,5,0,0,0,9,1,0,116,4.3,725,12:18:00,58,89,39,71,35.5,36,32,14,86,ATL,n,0,0.1,0,0,#B9975B
738,Tim Schaller,schalti01,28,VAN,LW,47,3,7,10,-2,9,0.5,3,0,0,0,7,0,0,44,6.8,501,10:40:00,18,66,1,1,50,35,36,11,81,PAC,n,0,0,0,0,#00843D
739,Mark Scheifele,scheima01,25,WPG,C,82,38,46,84,8,38,9.4,26,12,0,6,32,11,3,199,19.1,1793,21:52:00,54,54,802,933,46.2,47,30,5,99,CEN,y,0.315789474,0.239130435,0,0.065217391,#004C97
740,Brayden Schenn,schenbr01,27,STL,C,72,17,37,54,3,40,5.2,13,4,0,5,29,8,0,159,10.7,1338,18:35:00,31,111,323,357,47.5,45,28,9,99,CEN,y,0.235294118,0.216216216,0,0,#002F87
741,Luke Schenn,schenlu01,29,VAN,D,18,0,2,2,-4,9,0.2,0,0,0,0,2,0,0,23,0,266,14:46:00,31,81,0,0,NA,35,36,11,81,PAC,n,NaN,0,NaN,0,#00843D
741,Luke Schenn,schenlu01,29,ANA,D,8,0,0,0,-6,7,-0.3,0,0,0,0,0,0,0,7,0,96,11:59:00,8,24,0,0,NA,35,37,10,80,PAC,n,NaN,NaN,NaN,NaN,#F47A38
742,Nikita Scherbak,scherni01,23,LAK,RW,8,1,0,1,-4,2,-0.1,1,0,0,0,0,0,0,12,8.3,81,10:11:00,1,9,0,0,NA,31,42,9,71,PAC,n,0,NaN,0,NaN,#111111
743,Cameron Schilling,schilca01,30,WPG,D,4,0,1,1,0,0,0.1,0,0,0,0,1,0,0,2,0,48,12:06:00,5,3,0,0,NA,47,30,5,99,CEN,y,NaN,0,NaN,0,#004C97
744,David Schlemko,schleda01,31,MTL,D,18,0,2,2,-1,4,0.4,0,0,0,0,0,2,0,29,0,357,19:51:00,45,29,0,0,NA,44,30,8,96,ATL,n,NaN,1,NaN,0,#AF1E2D
745,Jordan Schmaltz,schmajo01,25,STL,D,20,0,2,2,-7,2,-0.1,0,0,0,0,2,0,0,11,0,230,11:29:00,22,10,0,0,NA,45,28,9,99,CEN,y,NaN,0,NaN,0,#002F87
746,Nick Schmaltz,schmani01,22,CHI,C,23,2,9,11,-4,6,0.3,1,1,0,0,9,0,0,33,6.1,407,17:41:00,7,5,52,68,43.3,36,34,12,84,CEN,n,0.5,0,0,0,#CF0A2C
746,Nick Schmaltz,schmani01,22,ARI,C,17,5,9,14,-8,2,1.3,1,4,0,2,6,3,0,29,17.2,306,18:01:00,5,0,52,109,32.3,39,35,8,86,PAC,n,0.8,0.333333333,0,0,#8C2633
747,Nate Schmidt,schmina01,27,VEG,D,61,9,21,30,22,8,6.9,8,1,0,1,14,7,0,112,8,1339,21:57:00,100,37,0,0,NA,43,32,7,93,PAC,y,0.111111111,0.333333333,0,0,#B4975A
748,Jimmy Schuldt,schulja01,23,VEG,D,1,0,1,1,-1,0,0,0,0,0,0,1,0,0,1,0,21,21:03:00,1,0,0,0,NA,43,32,7,93,PAC,y,NaN,0,NaN,0,#B4975A
749,Justin Schultz,schulju01,28,PIT,D,29,2,13,15,0,4,2,1,1,0,0,8,5,0,47,4.3,595,20:30:00,41,25,0,0,NA,44,26,12,100,MET,y,0.5,0.384615385,0,0,#FCB514
750,Jaden Schwartz,schwaja01,26,STL,C,69,11,25,36,-6,16,2.6,9,2,0,1,22,3,0,183,6,1251,18:08:00,27,61,18,19,48.6,45,28,9,99,CEN,y,0.181818182,0.12,0,0,#002F87
751,Brent Seabrook,seabrbr01,33,CHI,D,78,5,23,28,-6,41,3.2,3,2,0,1,14,8,1,165,3,1490,19:06:00,180,124,0,0,NA,36,34,12,84,CEN,n,0.4,0.347826087,0,0.043478261,#CF0A2C
752,Lukas Sedlak,sedlalu01,25,CBJ,C,47,4,2,6,-5,10,0.1,4,0,0,0,2,0,0,43,9.3,423,9:00:00,20,69,43,44,49.4,47,31,4,98,MET,y,0,0,0,0,#002654
753,Nick Seeler,seeleni01,25,MIN,D,71,2,5,7,-4,64,2,2,0,0,1,5,0,0,67,3,876,12:20:00,116,78,0,0,NA,37,36,9,83,CEN,n,0,0,0,0,#154734
754,Tyler Seguin,seguity01,27,DAL,C,82,33,47,80,17,18,9.7,24,9,0,8,29,18,0,334,9.9,1701,20:45:00,47,74,676,579,53.9,43,32,7,93,CEN,y,0.272727273,0.382978723,0,0,#006847
755,Andrej Sekera,sekeran01,32,EDM,D,24,0,4,4,3,6,1,0,0,0,0,3,1,0,28,0,396,16:29:00,21,17,0,0,NA,35,38,9,79,PAC,n,NaN,0.25,NaN,0,#041E42
756,Brett Seney,seneybr01,22,NJD,LW,51,5,8,13,-14,31,0.6,5,0,0,0,7,1,0,49,10.2,527,10:20:00,15,48,98,162,37.7,31,41,10,72,MET,n,0,0.125,0,0,#000000
757,Zachary Senyshyn,senysza01,21,BOS,RW,2,1,0,1,0,0,0.2,1,0,0,0,0,0,0,4,25,23,11:36:00,0,1,0,0,NA,49,24,9,107,ATL,y,0,NaN,0,NaN,#FFB81C
758,Mikhail Sergachev,sergami01,20,TBL,D,75,6,26,32,12,28,5.1,6,0,0,0,20,6,0,128,4.7,1344,17:55:00,93,97,1,1,50,62,16,4,128,ATL,y,0,0.230769231,0,0,#002868
759,Damon Severson,severda01,24,NJD,D,82,11,28,39,-27,58,5.4,8,3,0,0,18,9,1,146,7.5,1808,22:03:00,87,83,0,0,NA,31,41,10,72,MET,n,0.272727273,0.321428571,0,0.035714286,#000000
760,Kevin Shattenkirk,shattke01,30,NYR,D,73,2,26,28,-15,20,3.1,1,1,0,0,20,6,0,148,1.4,1383,18:56:00,104,73,0,0,NA,32,36,14,78,MET,n,0.5,0.230769231,0,0,#0038A8
761,Andrew Shaw,shawan01,27,MTL,C,63,19,28,47,17,71,5.5,16,3,0,3,25,3,0,135,14.1,1003,15:55:00,36,128,181,203,47.1,44,30,8,96,ATL,n,0.157894737,0.107142857,0,0,#AF1E2D
762,Riley Sheahan,sheahri01,27,PIT,C,49,7,2,9,-7,13,0.3,6,0,1,2,1,0,1,60,11.7,620,12:39:00,26,50,154,159,49.2,44,26,12,100,MET,y,0,0,0.142857143,0.5,#FCB514
762,Riley Sheahan,sheahri01,27,FLA,C,33,2,8,10,-2,4,0.3,2,0,0,0,8,0,0,50,4,484,14:39:00,18,22,206,169,54.9,36,32,14,86,ATL,n,0,0,0,0,#B9975B
763,Conor Sheary,shearco01,26,BUF,LW,78,14,20,34,-18,12,2.4,10,4,0,3,18,2,0,147,9.5,1140,14:37:00,29,29,19,15,55.9,33,39,10,76,ATL,n,0.285714286,0.1,0,0,#002654
764,Kiefer Sherwood,sherwki01,23,ANA,RW,50,6,6,12,1,8,1,6,0,0,1,6,0,0,60,10,569,11:22:00,19,79,7,9,43.8,35,37,10,80,PAC,n,0,0,0,0,#F47A38
765,Kole Sherwood,sherwko01,22,CBJ,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,9:14:00,1,10,0,0,NA,47,31,4,98,MET,y,NaN,NaN,NaN,NaN,#002654
766,Devin Shore,shorede01,24,DAL,C,42,5,12,17,0,7,1.5,4,0,1,3,10,2,0,44,11.4,558,13:18:00,33,42,30,30,50,43,32,7,93,CEN,y,0,0.166666667,0.2,0,#006847
766,Devin Shore,shorede01,24,ANA,C,34,5,7,12,-12,6,0.5,2,2,1,1,6,1,0,38,13.2,525,15:27:00,31,52,56,93,37.6,35,37,10,80,PAC,n,0.4,0.142857143,0.2,0,#F47A38
767,Jonas Siegenthaler,siegejo01,21,WSH,D,26,0,4,4,6,10,1,0,0,0,0,4,0,0,12,0,368,14:09:00,44,31,0,0,NA,48,26,8,104,MET,y,NaN,0,NaN,0,#041E42
768,Dylan Sikura,sikurdy01,23,CHI,C,33,0,8,8,2,0,0.1,0,0,0,0,8,0,0,52,0,372,11:17:00,10,3,0,5,0,36,34,12,84,CEN,n,NaN,0,NaN,0,#CF0A2C
769,Jakob Silfverberg,silfvja01,28,ANA,LW,73,24,19,43,-9,28,4.7,19,3,2,4,10,8,1,163,14.7,1248,17:06:00,43,38,19,32,37.3,35,37,10,80,PAC,n,0.125,0.421052632,0.083333333,0.052631579,#F47A38
770,Radim Simek,simekra01,26,SJS,D,41,1,8,9,7,8,1.9,1,0,0,1,8,0,0,41,2.4,624,15:13:00,34,67,0,0,NA,46,27,9,101,PAC,y,0,0,0,0,#006D75
771,Wayne Simmonds,simmowa01,30,PHI,RW,62,16,11,27,-20,90,1.7,11,5,0,2,8,3,0,136,11.8,1026,16:33:00,21,113,4,12,25,37,37,8,82,MET,n,0.3125,0.272727273,0,0,#F74902
771,Wayne Simmonds,simmowa01,30,NSH,RW,17,1,2,3,4,9,0.2,1,0,0,0,2,0,0,21,4.8,212,12:27:00,7,24,0,1,0,47,29,6,100,CEN,y,0,0,0,0,#FFB81C
772,Dominik Simon,simondo01,24,PIT,C,71,8,20,28,8,18,2.3,7,1,0,0,18,2,0,121,6.6,946,13:19:00,19,89,6,13,31.6,44,26,12,100,MET,y,0.125,0.1,0,0,#FCB514
773,Colton Sissons,sissoco01,25,NSH,C,75,15,15,30,20,23,3.3,14,1,0,3,13,1,1,110,13.6,1203,16:03:00,52,109,421,372,53.1,47,29,6,100,CEN,y,0.066666667,0.066666667,0,0.066666667,#FFB81C
774,Jeff Skinner,skinnje01,26,BUF,C,82,40,23,63,0,36,8,32,8,0,7,15,8,0,268,14.9,1518,18:31:00,24,31,157,144,52.2,33,39,10,76,ATL,n,0.2,0.347826087,0,0,#002654
775,Brady Skjei,skjeibr01,24,NYR,D,78,8,17,25,-4,44,4.5,8,0,0,1,16,0,1,126,6.3,1656,21:14:00,119,178,1,0,100,32,36,14,78,MET,n,0,0,0,0.058823529,#0038A8
776,Jaccob Slavin,slavija01,24,CAR,D,82,8,23,31,0,18,6,2,5,1,1,20,2,1,146,5.5,1889,23:02:00,133,70,0,1,0,46,29,7,99,MET,y,0.625,0.086956522,0.125,0.043478261,#CC0000
